gene,ribo_baseMean,ribo_log2FC,ribo_padj
Papolg,147.6618181,-0.678225444,0.001771456
LOC108348154,67.13163574,-0.143359324,0.625823299
LOC103690141,13.44741443,0.429608283,0.322149861
Mtif2,104.8045068,-0.505570327,0.028949452
RGD1562229,4.126589227,-0.130159903,0.805885385
Gpr75,61.26412584,0.054344175,0.864535304
Asb3,251.443326,-0.50685826,0.002744576
Chac2,68.55174054,0.042149961,0.893822757
Fhit,110.5691607,-0.146012076,0.547183206
Pcca,300.0482124,0.542278273,0.003324425
Kcnma1,1298.334165,-1.09036161,1.16E-18
Zfp385d,86.38689575,1.031177202,6.60E-05
Thoc7,355.5329045,-0.133201378,0.428264703
LOC361016,150.4081883,1.87320555,2.48E-17
Slc35f4,18.80842663,0.775100176,0.068636329
Ift88,126.7436638,-0.891568316,8.24E-05
R3hcc1,126.1103186,0.288768066,0.19560789
Xpo7,957.3746318,-0.360167503,0.002788647
Enox1,123.5314661,-0.890605379,1.17E-04
Dgkh,256.5893301,-0.966057988,5.19E-08
Spry2,393.7710204,0.130303074,0.429999833
Dock9,1882.317478,-0.597730715,2.40E-08
Kat6b,203.008108,-0.079006808,0.712134004
Gng2,389.2046315,0.175530886,0.26928775
Ube2e2,373.9010161,-0.747680934,7.58E-07
Ube2e1,612.5146003,-0.111190496,0.453867234
Thrb,247.8501883,-0.389159089,0.025615126
Lrrc3b,9.897139031,0.914869329,0.067686983
Cadps,2318.629551,-0.307500279,0.002897894
LOC100363368,2.553890217,-0.315874516,0.520037168
Txndc16,703.4345122,-0.22507038,0.087209398
RGD1310110,269.84617,1.314415337,3.63E-14
Rpgrip1,33.23063738,-1.180807234,0.00259488
Tox4,534.2883729,-0.120596628,0.422709325
Prmt5,439.452993,-0.325557784,0.028122279
Nedd8,449.7616922,-0.572902531,7.62E-05
Pspc1,455.8050659,-0.553208378,9.28E-05
Zmym2,959.3912682,-0.682871567,4.66E-09
Cryl1,148.5014598,-0.086707772,0.709039721
Micu2,346.4973958,-0.325573973,0.040477764
Nup58,452.9135564,-0.557144857,8.72E-05
Mipep,448.7519035,-0.028123971,0.876095963
Ptk2b,7886.677276,-1.198404989,6.04E-26
Dpysl2,11144.77067,-0.193300402,0.061013041
Bnip3l,358.2277627,-0.031127716,0.870821377
Gucy1b2,8.539001693,1.252972145,0.021216731
Fam124a,152.1105788,-0.427178545,0.036101629
Ints6,178.9369418,-0.255490695,0.195811013
Gata4,35.9204569,0.055945749,0.907870735
Xkr6,33.24877621,0.124614545,0.732237889
Prss55,4.859796343,-0.394906869,0.428188556
Msra,296.6924395,-0.44691822,0.005552736
Fzd3,363.0434376,-0.703830412,3.20E-06
Entpd4,467.3243967,-0.643905498,7.93E-06
Ppp3cc,190.2218229,-0.505984395,0.006867032
Dmtn,706.4937594,-1.084061161,1.18E-14
Gfra2,57.66510884,-0.043723108,0.894839733
Nudt15,28.67163974,0.118363723,0.754650984
Lrch1,71.09753823,1.438510327,9.38E-07
Siah3,41.77150982,0.976953738,0.004422824
Gtf2f2,45.66893602,-0.021389712,0.952763876
Nufip1,223.7501235,-0.511831266,0.003924202
Tsc22d1,2370.99911,-0.218971836,0.060757317
Dnajc15,375.7521416,-0.276965511,0.076099107
Olfm4,9.267017948,1.207816005,0.023636971
Pcdh17,1043.153587,-0.63031604,6.38E-08
Tdrd3,83.09644554,0.160139861,0.549634282
Klhl1,3.794945622,-0.059661295,0.913418395
Dach1,9.266321588,0.710094105,0.148822365
Lmo7,581.4877787,-1.444672195,2.03E-20
Scel,3.43738394,-0.235310597,0.644731408
Mbnl2,1087.26409,-0.902357463,3.51E-11
Slc15a1,4.256238771,-0.193125103,0.708145998
Ubac2,661.6505661,-0.772016303,7.88E-09
Nalcn,1830.496377,-0.996129195,4.56E-18
Fgf14,155.2282866,-1.131110135,7.45E-08
Zfp503,72.92509591,-0.325338619,0.221213987
Comtd1,151.4758013,0.006109881,0.980556642
Vdac2,1657.087726,-0.136406109,0.270939837
Samd8,733.513832,-0.685717915,3.62E-08
Camk2g,172.6334027,0.425793599,0.033369263
Zswim8,59.1886663,-0.069078087,0.829718111
Chchd1,429.2628935,-0.206599849,0.171815352
Synpo2l,21.3535158,0.329594029,0.395353704
Ppp3cb,2019.240273,-1.169394279,2.49E-23
Mrps16,231.5271995,0.1050137,0.595434368
Fam149b1,67.90629514,0.314374578,0.243825871
Ecd,204.0971922,-0.200781285,0.300934215
Nkiras1,692.5541804,-0.900503524,1.29E-12
Nr1d2,478.6030321,0.337032838,0.016424031
Top2b,1175.996674,0.005813474,0.972195629
Oxsm,117.5895364,-0.147496001,0.537189214
Psmd6,1147.039207,-0.462563724,4.97E-05
LOC103690082,263.3806803,-0.029373891,0.887894016
Fezf2,308.915578,-0.730710395,9.39E-06
RGD1306063,160.7317303,0.124356673,0.565798361
Ptgdr,2.252462693,0.736699155,0.118554158
Kctd6,138.114782,-0.602753327,0.004126383
Pdhb,1647.793582,-0.281726552,0.011338006
Rpp14,117.9071857,-0.429544472,0.052909069
Abhd6,696.4733006,-0.675313755,1.67E-07
Gpr137c,98.43658805,0.358545678,0.142534776
Ero1a,426.8165537,-0.404182905,0.006067769
Psmc6,917.3882278,-0.479960836,5.83E-05
Gnpnat1,49.01204025,-0.567725434,0.065579597
Cnih1,467.6769914,0.194723965,0.190902538
Gmfb,664.2615598,0.191109574,0.173729311
Fbxo34,438.3759284,-1.113840595,2.77E-13
Atg14,92.66215583,-0.568166765,0.020790427
Exoc5,608.6948688,-0.540481221,5.13E-05
Naa30,240.7055062,-0.415311757,0.022182578
LOC689945,8.493402069,0.88491141,0.08230372
Ttc5,473.6692353,-0.44238641,0.001522799
Klhl33,3.445150276,0.287660001,0.564967919
Apex1,445.3377231,-0.28761315,0.047219061
Tmem55b,458.6969938,-0.282908062,0.048867055
Mettl17,56.93481634,-0.20644384,0.483019025
Tppp2,2.372053651,0.80780817,0.084398259
Rnase13,3.436699922,0.665850782,0.187004081
Rab2b,335.1906882,-0.298421831,0.059174434
Mettl3,265.3193996,-0.216876037,0.21944429
Sall2,497.562428,0.412300654,0.002569696
Dad1,848.0444336,-0.207296348,0.118009093
Oxa1l,713.6354951,0.440832291,5.75E-04
Rem2,111.4136857,-1.536749509,2.61E-08
Psmb5,2327.816086,-0.486733956,6.11E-06
Cdh24,63.59738014,0.646706666,0.026603131
Homez,22.3070145,0.78854708,0.051935057
Bcl2l2,153.7777412,0.201320459,0.338309845
Pabpn1,335.5381055,-0.394605016,0.011725166
Slc22a17,9750.869493,-0.813898825,2.20E-16
Myh6,13.67504903,-0.151998883,0.762307407
Myh7,18.65213669,-1.164259708,0.01241474
Ngdn,145.28,-0.270987633,0.199218983
Thtpa,185.088152,0.581340988,0.002668887
Jph4,1915.171233,0.884599393,1.01E-13
Carmil3,279.8044687,-0.216106864,0.235012792
Cpne6,6666.447376,-1.493554207,5.20E-34
Pck2,218.3837247,-0.566082852,0.00273722
Emc9,162.9509216,-0.888806251,4.68E-05
Ipo4,976.5389531,-0.506614688,3.39E-05
Mdp1,127.8717675,-0.310905657,0.155059403
Gmpr2,214.2217995,0.101097065,0.615302194
Rabggta,432.3836123,-0.519191383,4.62E-04
Nop9,53.44733491,0.099242886,0.753727631
Nynrin,88.52522467,0.663582005,0.008211379
Sdr39u1,198.8753663,-0.62128997,0.001045896
Mphosph8,379.3283191,-0.566623392,1.56E-04
Il17d,35.18415583,0.424700016,0.206388986
Eef1akmt1,158.6749609,0.021680937,0.929819792
Sap18,2.551866925,-0.151596477,0.769043375
Mrpl57,391.951147,-0.780799055,5.01E-07
Fgf9,41.93135692,0.119843704,0.729796009
LOC691850,4.136567329,-0.160809982,0.750755714
Cdadc1,159.8812959,0.040556052,0.865006698
Mtmr6,842.765218,-0.512022983,3.93E-05
Amer2,366.614953,0.229240889,0.142511434
Kpna3,775.1540027,-0.513609226,1.36E-04
Spryd7,387.3216049,-0.33449622,0.025557701
Trim13,67.71039644,0.146413809,0.620821939
Kcnrg,12.12398454,0.173749928,0.702467957
Ccdc25,244.5114109,-0.275328481,0.125528902
Trim35,2018.129209,-0.353689626,9.34E-04
Stmn4,1129.271323,-0.600620566,1.44E-07
Pnma2,332.5691121,-0.448898459,0.00370449
Ppp2r2a,768.4611206,-0.371036222,0.003074263
Nefl,6115.064013,-1.06001158,3.58E-23
Nefm,1688.362009,-1.166014602,1.54E-22
Dleu7,29.42897126,0.303750209,0.389260416
Fdft1,1204.924683,0.400638825,5.99E-04
Neil2,7.557052956,0.49954188,0.305933884
Tdh,3.100412224,0.585841104,0.23245961
Pinx1,44.66225178,-0.115642475,0.727725462
LOC683422,3.482947836,0.824768246,0.093444717
Extl3,353.1290903,-0.232615595,0.159747742
Fbxo16,42.50328974,-0.3192594,0.318962179
Elp3,844.2356322,-0.481619342,8.00E-05
Stc1,28.195562,-0.330815468,0.356355962
Nkx3-1,3.974570433,-0.957283732,0.065701917
Synb,27.35767504,-0.962744672,0.015533198
LOC367277,3.133831621,-0.699253145,0.157129587
Chmp7,612.2186774,-0.654421754,5.83E-07
Rhobtb2,237.6518038,-0.233259429,0.193982399
Egr3,583.5570726,-0.952650153,1.69E-10
Ccar2,863.8806477,-0.444298372,2.44E-04
Piwil2,16.70635041,0.498456506,0.234785869
Polr3d,182.8372233,-0.474277699,0.012272488
Lgi3,825.0433817,1.289424969,2.29E-24
Hr,61.27900829,1.818349112,1.08E-08
Nudt18,91.33197932,-0.425360482,0.095371409
Fam160b2,246.7518406,-0.501108876,0.003964512
Med4,128.3170591,-0.248579647,0.26880864
Sucla2,1870.401245,-0.320060857,0.003098606
Esd,501.1914131,-0.205896291,0.161511717
Zc3h13,328.0910188,-0.135305218,0.436337147
Tpt1,169.5710991,-0.106565108,0.631831155
Serp2,223.9366124,-1.020088073,1.41E-08
Akap11,3590.032564,-0.277529768,0.007919787
Mtrf1,113.5450678,-0.068367209,0.794410116
Kbtbd7,106.6791492,-0.665601137,0.004837076
Wbp4,27.80395822,-0.151270396,0.688894112
Sugt1,569.0002839,-0.363013911,0.007251994
Pcdh8,2530.562175,0.343300519,8.33E-04
Pcdh20,948.8638604,-1.214918049,4.31E-21
Ppial4g,9.581323377,0.082137256,0.876812985
Mzt1,136.722374,-0.490165745,0.020424241
Klf5,5.528095609,-0.268207585,0.592004178
RGD2320734,64.64471682,-0.1996485,0.514943615
Commd6,107.4546893,-0.301267797,0.196612233
Uchl3,92.26827253,-0.894699491,4.43E-04
Kctd12,1787.417754,1.501260012,2.37E-40
LOC108352957,161.1806767,-0.630262026,0.001533355
Slain1,192.7881511,0.072990805,0.739571184
Pou4f1,73.16760843,-0.038265262,0.933272941
Rnf219,147.1584009,-0.484339312,0.017703006
Ndfip2,1633.511462,-0.871235702,2.10E-14
Slitrk1,976.7710089,-1.084416813,1.29E-19
Slitrk5,804.2751142,-1.452230303,1.00E-18
Gpr180,211.9405933,-0.079742656,0.708145998
Rap2a,184.7340633,-0.772368785,1.48E-04
Stk24,161.4189722,-0.559703994,0.004829282
Parg,363.1954906,-0.51793635,6.73E-04
Nrg3,267.0878694,-0.999039817,2.77E-09
March1,72.18384024,-1.044341071,1.91E-04
Erc2,400.7755381,-1.033042319,5.43E-12
Cacna2d3,1271.713534,-0.921689172,4.59E-16
Bap1,1127.095324,0.649948113,1.73E-08
Grid1,682.5692825,-0.222283035,0.097111603
Slc25a42,155.8955035,0.981091625,1.55E-06
Clcn3,1332.125334,-0.064604575,0.622865824
Galntl6,117.6170643,-0.822917589,8.27E-04
Wdr17,470.0134742,-1.598114684,4.98E-22
Cfap97,198.1119119,-0.268400061,0.167586207
Sgcz,4.860876163,0.897085309,0.089837726
Fgfr1,816.5395109,-0.393954005,0.001554296
Tdrp,68.97954452,0.732222641,0.008223008
Fam155a,186.665603,-0.379696405,0.052887039
Pde12,217.567346,0.055383352,0.797431459
Arhgef3,570.0745657,-1.17063277,5.51E-13
Dcp1a,126.6525534,-0.537264323,0.013331498
Sfmbt1,250.4454759,-0.96073906,2.28E-08
Nek4,61.5059392,-0.081533119,0.795689344
Capn7,283.3109996,-0.286586892,0.092334757
Ankrd28,395.7853314,-0.050114453,0.779249559
Ogdhl,1055.016444,0.238955379,0.053920009
Chat,7.96997509,2.086784143,4.88E-04
Ercc6,247.1907864,-0.626961519,3.15E-04
Mapk8,476.4182131,-0.272342056,0.058724661
LOC681303,5.409255333,0.101491807,0.716882021
Ccser2,367.9523063,-0.143206342,0.401082984
Med26,68.75416557,-0.12094187,0.676198703
Eps15l1,429.4265869,-0.472810188,0.001508352
Pde4c,2.412824325,0.139688523,0.784719913
Ssbp4,615.0493139,-0.173693269,0.224730795
Klhl26,1020.741888,-0.709398903,3.44E-08
Sugp1,380.9891773,-0.520333173,6.32E-04
Lzts1,497.6665534,-0.606399843,1.81E-05
Lpl,611.4058199,-1.718937195,1.15E-28
Psd3,3570.081307,0.908147534,1.14E-17
Msmo1,2202.322271,1.071084058,1.25E-21
Cpe,38486.51324,0.35701014,1.39E-04
Sh3rf1,587.0137126,0.001459926,0.993514654
Gpm6a,15849.09312,-0.289821473,0.001908316
Tenm3,1732.847482,-0.798377783,6.10E-14
Snx25,150.5556127,-0.014887331,0.953001848
Pcm1,1174.452464,0.143861723,0.276869764
Mtmr7,480.6536063,-0.927695768,2.26E-11
Micu3,761.6675645,-1.078132422,1.59E-17
Tusc3,2657.86662,-1.085440584,7.44E-24
LOC100910088,356.4506581,-1.666746937,2.14E-19
Mfhas1,140.2198685,0.407470953,0.076385498
Gtf2e2,185.7889424,-0.469053907,0.015411952
Whsc1l1,425.2401631,-0.321190399,0.02947163
Adam32,2.809724282,-0.540252389,0.266442958
Zmat4,127.6456799,-0.131208813,0.58847038
Mcph1,127.8117097,-0.302335854,0.17749941
Dlgap2,782.4872549,-0.573546976,2.56E-05
Erich1,88.26381081,-0.060415977,0.834862039
Upf3a,156.4716366,-0.05666874,0.814127476
Mcf2l,860.2216602,0.393592741,0.001448081
Arhgef7,932.3256684,0.277264982,0.025244598
Abhd13,199.1889238,-0.724054725,1.03E-04
Efnb2,199.5101318,-0.650584535,4.67E-04
Polr3a,417.8845019,-0.392198749,0.010087987
Ppif,130.6622155,0.168277482,0.455102133
Slmap,391.3158393,-0.655601268,1.25E-05
Appl1,825.1554271,-0.509367091,3.38E-05
Ccdc66,132.5835732,-0.456299762,0.032843007
LOC100911661,5.637880012,1.297197113,0.020542327
Selk,83.7598842,0.048218997,0.869607651
Actr8,483.1690304,-0.472146576,6.10E-04
Glt8d1,132.8732632,-0.231961791,0.298113295
Gnl3,145.5716895,-0.877082933,6.01E-04
Nisch,7149.437933,0.500778501,8.16E-08
Tnnc1,2.778078812,-0.14442159,0.781706526
Phf7,20.14633671,0.079027715,0.852168102
Sh3bp5,647.3093271,-1.119289965,5.40E-15
Dph3,62.25610544,0.453980951,0.122358928
Oxnad1,72.14960291,0.869775788,0.001424695
Timm23,54.74522999,-0.325787142,0.278250336
Slc18a3,14.90880362,1.186459113,0.014538465
Syt15,2.158613825,0.405443962,0.394007811
Cdhr1,15.6096146,1.656051326,0.001894652
Ghitm,3577.649267,-0.322492147,0.001137449
RGD1309676,812.9968174,0.781199624,6.65E-09
Tmem38a,912.1164666,-0.748892494,1.73E-09
Smim7,268.1447871,0.029263094,0.887807846
Slc35e1,217.0836964,-0.050123347,0.819276651
Cherp,564.2548771,-0.337039904,0.016854911
Calr3,35.38200368,-0.071701429,0.848538258
Klf2,82.94222539,1.076648861,6.53E-05
Ap1m1,1017.571302,-0.611427547,9.33E-07
Fam32a,212.7356427,-0.348041207,0.066692083
Ocel1,129.9452399,-0.161270087,0.493753916
Nr2f6,139.1211449,5.19E-04,0.998575209
Babam1,586.0386999,-0.460187988,4.30E-04
Abhd8,1042.483027,0.823202029,2.75E-12
Mrpl34,286.3190864,-0.312718982,0.057855529
Dda1,190.8045733,0.065684803,0.773436467
Ano8,443.0063373,-0.243580464,0.10033722
Gtpbp3,70.20218771,0.27089445,0.313362828
Plvap,41.55820224,-0.268770624,0.593193082
Nxnl1,3.547216909,0.16468428,0.751980192
LOC108353096,5.258776684,0.219243565,0.665084235
Pgls,352.6288321,0.088295329,0.615651115
Fam129c,3.15443389,-0.179619879,0.727725462
Unc13a,3354.281734,-0.669130356,5.20E-09
Fcho1,305.4319459,-0.576468287,0.001954729
Map1s,904.5573502,-0.460205969,2.32E-04
Slc5a5,16.69090268,1.738130949,5.81E-04
Ccdc124,408.4351134,-0.244345835,0.108382983
Kcnn1,54.9495408,-0.242254539,0.408523373
Mast3,3314.345512,-0.63733791,6.71E-09
Pik3r2,1039.779301,0.235408049,0.058685636
Mpv17l2,361.8353194,-0.04729341,0.809335475
Rab3a,7054.27185,-0.908492675,2.05E-17
Jund,1183.488187,-0.151721674,0.235773738
Lsm4,281.4536336,-0.406515208,0.014845022
Fkbp8,3645.858753,-0.343626244,8.79E-04
RGD1566239,148.6376029,-0.321017272,0.120556664
Crlf1,880.5774702,0.754810071,2.58E-10
Tmem59l,4601.320995,-1.372318278,2.99E-31
Crtc1,1247.494955,0.961379489,1.39E-17
Comp,2.487921066,0.736800908,0.121426108
Gdf1,33.95528129,-0.024094993,0.952764996
Cers1,1581.892327,-0.382937062,9.25E-04
Cope,1236.600194,-0.145747902,0.241103275
Ddx49,322.7564096,-0.061443755,0.743036538
Homer3,176.1596365,0.424559934,0.028407639
Sugp2,1012.81895,-0.363632898,0.0023186
Armc6,152.7741822,-0.444178529,0.037749661
Tmem161a,219.8188045,-0.057882925,0.784719913
Nr2c2ap,258.3067862,-0.133433726,0.473285292
Ncan,5602.667796,1.087225827,7.36E-27
Hapln4,2299.079476,-1.491667912,6.55E-27
Mau2,556.7189551,-0.159001483,0.286321114
LOC100911483,211.2696611,0.007749322,0.975252499
Yjefn3,824.5337817,2.360501322,1.40E-77
Cilp2,76.72054669,0.563077964,0.031375482
Pbx4,30.74825142,-0.945140896,0.017132697
Zfp868,68.2896516,-0.117144308,0.697642296
Atp6v1b2,6158.416516,-0.822990846,1.34E-17
Slc18a1,2.535550464,-0.203782736,0.685142296
Ints10,442.1997848,-0.690300498,1.21E-06
Naf1,221.6168328,-0.020699825,0.930074513
Npy1r,210.4462154,-0.343565104,0.087193457
Npy5r,55.66710596,-0.210356001,0.481583014
Tma16,24.66969909,-0.292888038,0.433711175
Klhl2,1375.715772,-1.317731684,1.39E-24
Cbr4,236.7937907,-0.558970973,0.001184551
Hpf1,304.6237564,-0.370674536,0.020951104
Cep44,41.45711384,0.132025089,0.694633282
Spcs3,569.5875766,-0.348480599,0.009495953
Ing2,59.0662299,-0.971978018,0.001344779
Rwdd4,79.22837779,0.230730836,0.388846463
Trappc11,910.61927,-0.462764044,1.03E-04
Acsl1,441.5371488,-0.136007636,0.385358154
Slc25a4,8137.603973,-0.405461276,1.38E-05
Ankrd37,15.49431398,-0.617085311,0.157685231
Ufsp2,335.736458,-0.347187658,0.028776309
Cnot7,157.9098226,-0.56469896,0.004935618
Zdhhc2,164.8981912,-0.468646672,0.017372109
RGD1304810,117.0147499,0.598639363,0.006799288
Lonrf1,281.5692333,-1.222556843,2.57E-12
Cldn23,4.146818177,-0.502726036,0.316664728
Dusp4,250.0299031,-0.24617622,0.193547519
Saraf,2750.290624,0.261831853,0.014959155
Leprotl1,522.6913313,-0.290004572,0.04180631
Mboat4,6.750200931,-0.638753486,0.206164093
Dctn6,538.3199975,-0.494411205,3.15E-04
Smim18,82.93954041,-0.739128728,0.006386395
Gsr,313.4983215,-0.942294015,3.37E-09
Ppp2cb,875.0375528,-0.333641812,0.0062968
Purg,109.8440576,-0.10313642,0.68090483
Mak16,98.26812109,-0.224528062,0.367866498
Tti2,122.4782692,-0.262852463,0.2481949
LOC100912904,8.469741277,-0.586514183,0.233172726
LOC302192,40.3530113,-0.760186812,0.025212616
Adrb3,5.216720972,2.12012102,1.87E-04
Brf2,106.5660356,-0.653350592,0.005368772
Prosc,240.9679495,0.085725373,0.678564168
Thap1,71.06562752,-0.500584689,0.069170926
Rnf170,172.2795675,-0.072239289,0.745434463
Pomk,248.026068,-0.376561412,0.028942844
Bag4,442.8911178,-0.908613785,1.24E-09
Plpp5,60.83327028,-0.298894281,0.292030038
Letm2,34.49178156,0.588366755,0.093837248
Tacc1,894.3695604,0.46102235,2.32E-04
Tm2d2,426.4022127,-0.53136535,5.62E-04
Ido2,3.689868417,0.148131932,0.778823926
Gpat4,310.9963619,-0.077563812,0.689679479
Ap3m2,879.1915146,-0.55997414,2.23E-06
Plat,254.0325136,1.527527074,1.11E-18
Polb,363.8508174,-0.039151378,0.833504864
LOC102550986,15.55761396,-0.885083197,0.056123507
Vdac3,2490.765719,-0.425016405,4.52E-05
Mrps31,152.4043657,-0.209127385,0.321804084
Alg11,273.3982472,-0.34329028,0.049283089
Myom2,13.80918695,-0.9987725,0.041480788
Kbtbd11,790.8603275,-0.074624459,0.620873309
Fbxo25,551.2948841,-0.642813571,8.98E-06
Coprs,184.2736947,-0.349925011,0.068884886
Champ1,347.4126958,-0.014885578,0.939503522
Cdc16,465.4318644,-0.076495507,0.641892708
Adprhl1,20.28145482,0.622427417,0.166496893
Cul4a,715.901109,-0.336876032,0.010990602
Pcid2,322.1834327,-0.095175995,0.596103973
Tubgcp3,267.5250812,-0.446434289,0.008352312
LOC102553495,6.397308505,0.548505814,0.268059578
Ing1,36.5145253,0.310624844,0.35388515
Cars2,194.0142287,-0.206035619,0.290531401
Naxd,257.866055,0.004489909,0.982706011
Arglu1,225.5958317,-0.395926409,0.025580033
Gmds,167.2557499,-0.109863835,0.617905052
Celf2,2695.243508,-0.412285957,6.94E-05
LOC102549404,187.6403215,0.667915853,4.37E-04
Txndc15,459.1464791,0.083610185,0.609387081
Faf2,487.639356,-0.148302307,0.327249001
Snrnp48,44.46904025,-0.183841948,0.565625058
Fars2,163.63459,-0.156649832,0.456942264
Cdkal1,131.466282,-0.286160322,0.194081985
Zfp322a,46.50691693,-0.422484414,0.172715308
Zfp192,69.58425492,0.253179532,0.352772926
Hecw1,261.1726067,-0.49355691,0.003558753
Camk1d,936.0954084,-0.719797826,1.11E-09
Cacnb2,663.701905,-1.810262756,1.42E-26
Myo3a,2.098609071,0.087742951,0.867345682
Npepo,41.59978177,-0.472179728,0.151905105
Fancc,12.86410795,0.577672145,0.195194744
Dapk1,632.3552376,-1.230773132,3.73E-17
Ntrk2,6152.562558,0.686720834,4.69E-13
Gkap1,165.5279638,1.153827052,9.70E-09
Simc1,110.2489793,-0.062810035,0.812720284
Ror2,23.6665382,0.764029948,0.058200031
Auh,698.8739493,-0.562850584,5.78E-06
LOC679342,3.373022857,-0.23185564,0.649364514
Wnk2,1180.334045,0.275416219,0.019550493
Cap2,1974.75686,-1.229745927,3.07E-26
Atxn1,397.0268015,0.45532462,0.002614014
Jarid2,208.4564125,-0.241827982,0.196934628
Phactr1,2476.210376,1.032799312,6.01E-24
Gfod1,795.0034358,0.429800065,3.93E-04
Rnf182,82.02987105,-0.38020081,0.135894849
LOC102550385,49.50068779,0.203490613,0.5163104
Exoc2,216.260099,-0.11192865,0.575195044
Mrs2,130.2294996,-0.369181309,0.097055756
RGD1307443,648.7182785,-1.063926207,4.84E-14
Fam65b,1982.264273,-0.48248887,6.99E-06
Scgn,19.44764682,-1.998493428,8.62E-05
LOC102548682,1266.620414,-0.485040458,5.87E-05
LOC102551184,2284.345853,-0.174577677,0.125465278
Amph,153.9710314,-0.624851344,0.002142967
Vps41,1653.222162,-0.476644452,8.62E-06
Rala,673.4664392,-0.269844179,0.040885903
RGD1308147,96.7042353,-0.419207587,0.080970935
Tbce,306.0454771,-0.307548188,0.066567178
Ccny,443.7919573,-0.372069861,0.012073159
Larp4b,464.6938299,-0.199179915,0.182320481
Dip2c,998.7860941,-0.81352834,1.03E-11
Chrm3,578.3618968,-1.160189391,1.41E-11
Actn2,143.1911603,-1.219589734,2.93E-08
Pfkp,3694.831457,0.996390769,6.26E-22
Akr1cl,84.61025953,2.390460469,1.29E-17
Net1,132.5952451,0.096232042,0.686923501
Ankrd16,36.58924425,-0.260738341,0.431904263
Atp5c1,2588.474373,-0.140961001,0.241307867
Cdc123,568.6173792,-0.372134132,0.005449063
